Row.names	x	y	pixel_x	pixel_y	label
2119x2622	17.954	13.957	2119.25	2621.71023529412	invasive cancer
2119x2872	17.954	11.948	2119.25	2872.008	invasive cancer
2119x3119	17.949	9.963	2118.625	3119.31564705882	invasive cancer
2119x615	17.951	30.066	2118.875	614.718352941176	invasive cancer
2120x1368	17.964	24.021	2120.5	1367.85423529412	invasive cancer
2120x1869	17.962	20	2120.25	1868.82352941176	invasive cancer
2120x2746	17.961	12.959	2120.125	2746.04929411765	invasive cancer
2120x2988	17.959	11.013	2119.875	2988.498	invasive cancer
2120x3487	17.959	7.015	2119.875	3486.60176470588	undetermined
2121x1494	17.967	23.012	2120.875	1493.56376470588	invasive cancer
2121x1618	17.965	22.012	2120.625	1618.152	invasive cancer
2121x1745	17.967	20.995	2120.875	1744.85823529412	invasive cancer
2121x2497	17.971	14.956	2121.375	2497.24658823529	invasive cancer
2121x3609	17.966	6.029	2120.75	3609.44576470588	invasive cancer
2121x868	17.967	28.032	2120.875	868.130823529412	invasive cancer
2121x990	17.965	27.051	2120.625	990.351882352941	invasive cancer
2122x2369	17.972	15.983	2121.5	2369.29447058824	invasive cancer
2122x3362	17.978	8.012	2122.25	3362.38729411765	invasive cancer
2123x1115	17.984	26.049	2123	1115.18929411765	invasive cancer
2123x1243	17.981	25.025	2122.625	1242.76764705882	invasive cancer
2123x2245	17.986	16.982	2123.25	2244.83082352941	invasive cancer
2123x490	17.981	31.069	2122.625	489.756352941176	invasive cancer
2123x741	17.981	29.053	2122.625	740.926235294118	invasive cancer
2241x1747	18.93	20.98	2241.25	1746.72705882353	invasive cancer
2242x2995	18.94	10.957	2242.5	2995.47494117647	connective tissue
2242x3358	18.932	8.044	2241.5	3358.40047058824	invasive cancer
2243x2873	18.941	11.944	2242.625	2872.50635294118	connective tissue
2243x3241	18.943	8.984	2242.875	3241.28752941176	invasive cancer
2244x2123	18.948	17.963	2243.5	2122.60976470588	invasive cancer
2244x2746	18.949	12.96	2243.625	2745.92470588235	invasive cancer
2244x3120	18.951	9.954	2243.875	3120.43694117647	invasive cancer
2244x3488	18.952	7.001	2244	3488.346	connective tissue
2245x2622	18.963	13.956	2245.375	2621.83482352941	invasive cancer
2246x1494	18.969	23.006	2246.125	1494.31129411765	invasive cancer
2246x1620	18.972	21.997	2246.5	1620.02082352941	invasive cancer
2246x1998	18.967	18.961	2245.875	1998.27070588235	invasive cancer
2246x2245	18.964	16.982	2245.5	2244.83082352941	invasive cancer
2246x2500	18.965	14.936	2245.625	2499.73835294118	invasive cancer
2246x3612	18.964	6.007	2245.5	3612.18670588235	undetermined
2246x742	18.969	29.044	2246.125	742.047529411765	invasive cancer
2247x1122	18.974	25.992	2246.75	1122.29082352941	invasive cancer
2247x1244	18.974	25.016	2246.75	1243.88894117647	invasive cancer
2247x2373	18.975	15.955	2246.875	2372.78294117647	invasive cancer
2247x870	18.977	28.013	2247.125	870.498	invasive cancer
2248x1371	18.98	23.999	2247.5	1370.59517647059	invasive cancer
2248x1871	18.986	19.981	2248.25	1871.19070588235	invasive cancer
2248x617	18.982	30.049	2247.75	616.836352941176	invasive cancer
2249x989	18.993	27.064	2249.125	988.732235294117	invasive cancer
2373x3120	19.987	9.961	2373.375	3119.56482352941	connective tissue
2378x2751	20.028	12.919	2378.5	2751.03282352941	invasive cancer
2380x1749	20.041	20.965	2380.125	1748.59588235294	invasive cancer
2380x1873	20.04	19.964	2380	1873.30870588235	invasive cancer
2380x2875	20.037	11.92	2379.625	2875.49647058824	invasive cancer
2380x3614	20.036	5.992	2379.5	3614.05552941176	invasive cancer
2381x1997	20.05	18.974	2381.25	1996.65105882353	invasive cancer
2381x2123	20.048	17.959	2381	2123.10811764706	invasive cancer
2381x2999	20.046	10.929	2380.75	2998.96341176471	connective tissue
2381x994	20.049	27.022	2381.125	993.964941176471	invasive cancer
2382x2373	20.06	15.952	2382.5	2373.15670588235	invasive cancer
2382x2500	20.054	14.932	2381.75	2500.23670588235	invasive cancer
2382x2625	20.053	13.932	2381.625	2624.82494117647	invasive cancer
2382x3243	20.055	8.967	2381.875	3243.40552941176	connective tissue
2382x745	20.056	29.021	2382	744.913058823529	invasive cancer
2382x870	20.06	28.018	2382.5	869.875058823529	invasive cancer
2383x1370	20.061	24.003	2382.625	1370.09682352941	invasive cancer
2383x1497	20.063	22.981	2382.875	1497.426	invasive cancer
2383x3364	20.065	7.998	2383.125	3364.13152941176	connective tissue
2383x3488	20.064	7.006	2383	3487.72305882353	undetermined
2384x1122	20.073	25.995	2384.125	1121.91705882353	invasive cancer
2384x1249	20.075	24.972	2384.375	1249.37082352941	invasive cancer
2384x1623	20.076	21.974	2384.5	1622.88635294118	invasive cancer
2384x2248	20.068	16.956	2383.5	2248.07011764706	connective tissue
2384x620	20.071	30.022	2383.875	620.200235294118	invasive cancer
238x2744	2.905	12.976	238.125	2743.93129411765	invasive cancer
242x3111	2.932	10.028	241.5	3111.21741176471	invasive cancer
244x2988	2.955	11.017	244.375	2987.99964705882	invasive cancer
2488x2628	20.908	13.904	2488.5	2628.31341176471	connective tissue
2490x2126	20.923	17.932	2490.375	2126.472	undetermined
2490x872	20.918	27.999	2489.75	872.242235294118	invasive cancer
2491x2877	20.928	11.905	2491	2877.36529411765	connective tissue
2492x2753	20.932	12.9	2491.5	2753.4	connective tissue
2492x3002	20.932	10.903	2491.5	3002.20270588235	connective tissue
2492x3249	20.933	8.926	2491.625	3248.51364705882	invasive cancer
2492x3616	20.936	5.973	2492	3616.42270588235	invasive cancer
2493x1751	20.945	20.942	2493.125	1751.46141176471	invasive cancer
2493x2376	20.945	15.927	2493.125	2376.27141176471	undetermined
2494x1497	20.949	22.988	2493.625	1496.55388235294	invasive cancer
2494x1626	20.949	21.951	2493.625	1625.75188235294	invasive cancer
2494x1876	20.949	19.943	2493.625	1875.92505882353	invasive cancer
2494x2002	20.956	18.935	2494.5	2001.51	invasive cancer
2494x2502	20.95	14.917	2493.75	2502.10552941177	connective tissue
2494x3372	20.956	7.933	2494.5	3372.22976470588	invasive cancer
2494x3492	20.953	6.968	2494.125	3492.45741176471	invasive cancer
2494x999	20.956	26.985	2494.5	998.574705882353	invasive cancer
2495x1126	20.96	25.966	2495	1125.53011764706	invasive cancer
2495x1250	20.961	24.967	2495.125	1249.99376470588	invasive cancer
2495x2250	20.962	16.944	2495.25	2249.56517647059	connective tissue
2495x3126	20.957	9.908	2494.625	3126.168	connective tissue
2495x622	20.96	30.004	2495	622.442823529412	invasive cancer
2496x1375	20.964	23.96	2495.5	1375.45411764706	invasive cancer
2496x747	20.964	29.006	2495.5	746.781882352941	invasive cancer
255x2864	3.041	12.009	255.125	2864.40811764706	invasive cancer
2615x3250	21.923	8.914	2615.375	3250.00870588235	undetermined
2616x2752	21.932	12.909	2616.5	2752.27870588235	invasive cancer
2616x3001	21.927	10.912	2615.875	3001.08141176471	connective tissue
2616x3494	21.932	6.952	2616.5	3494.45082352941	invasive cancer
2617x3127	21.936	9.901	2617	3127.04011764706	connective tissue
2617x3372	21.936	7.938	2617	3371.60682352941	undetermined
2618x2001	21.947	18.94	2618.375	2000.88705882353	invasive cancer
2619x1751	21.954	20.946	2619.25	1750.96305882353	invasive cancer
2619x1875	21.952	19.947	2619	1875.42670588235	invasive cancer
2619x2628	21.951	13.908	2618.875	2627.81505882353	invasive cancer
2619x2875	21.949	11.922	2618.625	2875.24729411765	invasive cancer
2620x1125	21.963	25.972	2620.375	1124.78258823529	invasive cancer
2620x2126	21.961	17.932	2620.125	2126.472	invasive cancer
2620x2249	21.961	16.946	2620.125	2249.316	invasive cancer
2620x2499	21.958	14.941	2619.75	2499.11541176471	connective tissue
2620x999	21.963	26.984	2620.375	998.699294117647	invasive cancer
2621x1376	21.97	23.954	2621.25	1376.20164705882	invasive cancer
2621x1501	21.968	22.951	2621	1501.16364705882	invasive cancer
2622x1250	21.978	24.966	2622.25	1250.11835294118	invasive cancer
2622x1628	21.978	21.931	2622.25	1628.24364705882	invasive cancer
2622x2375	21.972	15.94	2621.5	2374.65176470588	invasive cancer
2622x623	21.98	30.001	2622.5	622.816588235294	invasive cancer
2624x750	21.991	28.983	2623.875	749.647411764706	invasive cancer
2626x872	22.006	28	2625.75	872.117647058823	invasive cancer
2753x2117	23.026	18.007	2753.25	2117.12788235294	invasive cancer
2754x1993	23.03	19	2753.75	1993.41176470588	invasive cancer
2754x3240	23.033	8.995	2754.125	3239.91705882353	undetermined
2754x618	23.034	30.037	2754.25	618.331411764706	invasive cancer
2755x1870	23.037	19.994	2754.625	1869.57105882353	invasive cancer
2755x2621	23.041	13.965	2755.125	2620.71352941176	invasive cancer
2755x2745	23.038	12.965	2754.75	2745.30176470588	invasive cancer
2755x3119	23.042	9.969	2755.25	3118.56811764706	invasive cancer
2755x990	23.038	27.051	2754.75	990.351882352941	invasive cancer
2756x1496	23.045	22.989	2755.625	1496.42929411765	invasive cancer
2756x1740	23.045	21.031	2755.625	1740.37305882353	invasive cancer
2756x2496	23.048	14.963	2756	2496.37447058824	invasive cancer
2756x2868	23.052	11.978	2756.5	2868.27035294118	invasive cancer
2756x2994	23.048	10.969	2756	2993.97988235294	invasive cancer
2757x1366	23.057	24.034	2757.125	1366.23458823529	invasive cancer
2757x1618	23.055	22.011	2756.875	1618.27658823529	invasive cancer
2757x2246	23.057	16.974	2757.125	2245.82752941176	invasive cancer
2757x864	23.054	28.065	2756.75	864.019411764706	invasive cancer
2758x2370	23.062	15.98	2757.75	2369.66823529412	invasive cancer
2758x740	23.065	29.063	2758.125	739.680352941176	invasive cancer
2759x1116	23.069	26.043	2758.625	1115.93682352941	invasive cancer
2759x1248	23.073	24.987	2759.125	1247.502	invasive cancer
2759x3360	23.071	8.03	2758.875	3360.14470588235	connective tissue
2879x2120	24.035	17.986	2879.375	2119.74423529412	invasive cancer
2879x2993	24.034	10.974	2879.25	2993.35694117647	invasive cancer
2879x3117	24.03	9.981	2878.75	3117.07305882353	invasive cancer
2880x1869	24.044	19.995	2880.5	1869.44647058824	invasive cancer
2880x1995	24.042	18.989	2880.25	1994.78223529412	invasive cancer
2880x2745	24.041	12.964	2880.125	2745.42635294118	invasive cancer
2880x2867	24.037	11.988	2879.625	2867.02447058824	invasive cancer
